ts,service,run_idx,phase,latency_ms,ok,meta_json
1782831573790,untrusted-client-2,2,checkin_honest_under_attack,1.966,True,"{""voter_id"": 347368}"
1782831574992,untrusted-client-2,1,id_honest_under_attack,2.029,True,"{""voter_id"": 206259}"
1782831575023,untrusted-client-2,2,checkin_honest_under_attack,1.516,True,"{""voter_id"": 206259}"
1782831576226,untrusted-client-2,1,id_honest_under_attack,1.671,True,"{""voter_id"": 335025}"
1782831576256,untrusted-client-2,2,checkin_honest_under_attack,1.452,True,"{""voter_id"": 335025}"
1782831577455,untrusted-client-2,1,id_honest_under_attack,1.327,True,"{""voter_id"": 169097}"
1782831577487,untrusted-client-2,2,checkin_honest_under_attack,1.564,True,"{""voter_id"": 169097}"
1782831578708,untrusted-client-2,1,id_honest_under_attack,1.420,True,"{""voter_id"": 129469}"
1782831578741,untrusted-client-2,2,checkin_honest_under_attack,1.633,True,"{""voter_id"": 129469}"
1782831465969,untrusted-client-4,1,id_honest_under_attack,1.311,True,"{""voter_id"": 310607}"
1782831466001,untrusted-client-4,2,checkin_honest_under_attack,1.164,True,"{""voter_id"": 310607}"
1782831467203,untrusted-client-4,1,id_honest_under_attack,1.341,True,"{""voter_id"": 293528}"
1782831467234,untrusted-client-4,2,checkin_honest_under_attack,1.291,True,"{""voter_id"": 293528}"
1782831468432,untrusted-client-4,1,id_honest_under_attack,1.731,True,"{""voter_id"": 193625}"
1782831468463,untrusted-client-4,2,checkin_honest_under_attack,1.428,True,"{""voter_id"": 193625}"
1782831469659,untrusted-client-4,1,id_honest_under_attack,1.440,True,"{""voter_id"": 128731}"
1782831469691,untrusted-client-4,2,checkin_honest_under_attack,1.504,True,"{""voter_id"": 128731}"
1782831470885,untrusted-client-4,1,id_honest_under_attack,1.495,True,"{""voter_id"": 227686}"
1782831470917,untrusted-client-4,2,checkin_honest_under_attack,1.691,True,"{""voter_id"": 227686}"
1782831472123,untrusted-client-4,1,id_honest_under_attack,1.426,True,"{""voter_id"": 265913}"
1782831472156,untrusted-client-4,2,checkin_honest_under_attack,1.641,True,"{""voter_id"": 265913}"
1782831473360,untrusted-client-4,1,id_honest_under_attack,1.688,True,"{""voter_id"": 253696}"
1782831473391,untrusted-client-4,2,checkin_honest_under_attack,1.273,True,"{""voter_id"": 253696}"
1782831474586,untrusted-client-4,1,id_honest_under_attack,1.678,True,"{""voter_id"": 113510}"
1782831474617,untrusted-client-4,2,checkin_honest_under_attack,1.624,True,"{""voter_id"": 113510}"
1782831475820,untrusted-client-4,1,id_honest_under_attack,1.492,True,"{""voter_id"": 157205}"
1782831475850,untrusted-client-4,2,checkin_honest_under_attack,1.353,True,"{""voter_id"": 157205}"
1782831477054,untrusted-client-4,1,id_honest_under_attack,1.417,True,"{""voter_id"": 205759}"
1782831477085,untrusted-client-4,2,checkin_honest_under_attack,1.532,True,"{""voter_id"": 205759}"
1782831478285,untrusted-client-4,1,id_honest_under_attack,1.689,True,"{""voter_id"": 308098}"
1782831478316,untrusted-client-4,2,checkin_honest_under_attack,1.351,True,"{""voter_id"": 308098}"
1782831479516,untrusted-client-4,1,id_honest_under_attack,1.609,True,"{""voter_id"": 271533}"
1782831479546,untrusted-client-4,2,checkin_honest_under_attack,1.454,True,"{""voter_id"": 271533}"
1782831480738,untrusted-client-4,1,id_honest_under_attack,1.626,True,"{""voter_id"": 294203}"
1782831480769,untrusted-client-4,2,checkin_honest_under_attack,1.442,True,"{""voter_id"": 294203}"
1782831481963,untrusted-client-4,1,id_honest_under_attack,1.745,True,"{""voter_id"": 223855}"
1782831481995,untrusted-client-4,2,checkin_honest_under_attack,1.133,True,"{""voter_id"": 223855}"
1782831483200,untrusted-client-4,1,id_honest_under_attack,1.391,True,"{""voter_id"": 219294}"
1782831483233,untrusted-client-4,2,checkin_honest_under_attack,1.589,True,"{""voter_id"": 219294}"
1782831484433,untrusted-client-4,1,id_honest_under_attack,1.463,True,"{""voter_id"": 306664}"
1782831484464,untrusted-client-4,2,checkin_honest_under_attack,1.651,True,"{""voter_id"": 306664}"
1782831485668,untrusted-client-4,1,id_honest_under_attack,1.646,True,"{""voter_id"": 301992}"
1782831485699,untrusted-client-4,2,checkin_honest_under_attack,1.237,True,"{""voter_id"": 301992}"
1782831486902,untrusted-client-4,1,id_honest_under_attack,1.679,True,"{""voter_id"": 165225}"
1782831486933,untrusted-client-4,2,checkin_honest_under_attack,1.501,True,"{""voter_id"": 165225}"
1782831488136,untrusted-client-4,1,id_honest_under_attack,1.985,True,"{""voter_id"": 169470}"
1782831488167,untrusted-client-4,2,checkin_honest_under_attack,1.702,True,"{""voter_id"": 169470}"
1782831489372,untrusted-client-4,1,id_honest_under_attack,1.472,True,"{""voter_id"": 242709}"
1782831489404,untrusted-client-4,2,checkin_honest_under_attack,1.507,True,"{""voter_id"": 242709}"
1782831490606,untrusted-client-4,1,id_honest_under_attack,1.676,True,"{""voter_id"": 331636}"
1782831490638,untrusted-client-4,2,checkin_honest_under_attack,1.421,True,"{""voter_id"": 331636}"
1782831491836,untrusted-client-4,1,id_honest_under_attack,1.556,True,"{""voter_id"": 262612}"
1782831491867,untrusted-client-4,2,checkin_honest_under_attack,1.678,True,"{""voter_id"": 262612}"
1782831493068,untrusted-client-4,1,id_honest_under_attack,1.517,True,"{""voter_id"": 186620}"
1782831493100,untrusted-client-4,2,checkin_honest_under_attack,1.612,True,"{""voter_id"": 186620}"
1782831494301,untrusted-client-4,1,id_honest_under_attack,1.360,True,"{""voter_id"": 124306}"
1782831494331,untrusted-client-4,2,checkin_honest_under_attack,1.523,True,"{""voter_id"": 124306}"
1782831495541,untrusted-client-4,1,id_honest_under_attack,1.279,True,"{""voter_id"": 346347}"
1782831495573,untrusted-client-4,2,checkin_honest_under_attack,1.495,True,"{""voter_id"": 346347}"
1782831496771,untrusted-client-4,1,id_honest_under_attack,1.513,True,"{""voter_id"": 208346}"
1782831496803,untrusted-client-4,2,checkin_honest_under_attack,1.376,True,"{""voter_id"": 208346}"
1782831498002,untrusted-client-4,1,id_honest_under_attack,1.411,True,"{""voter_id"": 253225}"
1782831498033,untrusted-client-4,2,checkin_honest_under_attack,1.280,True,"{""voter_id"": 253225}"
1782831499233,untrusted-client-4,1,id_honest_under_attack,1.287,True,"{""voter_id"": 303627}"
1782831499265,untrusted-client-4,2,checkin_honest_under_attack,1.300,True,"{""voter_id"": 303627}"
1782831500467,untrusted-client-4,1,id_honest_under_attack,1.464,True,"{""voter_id"": 307242}"
1782831500499,untrusted-client-4,2,checkin_honest_under_attack,1.542,True,"{""voter_id"": 307242}"
1782831501714,untrusted-client-4,1,id_honest_under_attack,1.364,True,"{""voter_id"": 203701}"
1782831501746,untrusted-client-4,2,checkin_honest_under_attack,1.654,True,"{""voter_id"": 203701}"
1782831502956,untrusted-client-4,1,id_honest_under_attack,1.574,True,"{""voter_id"": 276961}"
1782831502988,untrusted-client-4,2,checkin_honest_under_attack,1.292,True,"{""voter_id"": 276961}"
1782831504202,untrusted-client-4,1,id_honest_under_attack,1.587,True,"{""voter_id"": 113509}"
1782831504235,untrusted-client-4,2,checkin_honest_under_attack,1.415,True,"{""voter_id"": 113509}"
1782831505443,untrusted-client-4,1,id_honest_under_attack,2.051,True,"{""voter_id"": 202147}"
1782831505476,untrusted-client-4,2,checkin_honest_under_attack,1.619,True,"{""voter_id"": 202147}"
1782831506686,untrusted-client-4,1,id_honest_under_attack,1.445,True,"{""voter_id"": 299784}"
1782831506719,untrusted-client-4,2,checkin_honest_under_attack,1.493,True,"{""voter_id"": 299784}"
1782831507924,untrusted-client-4,1,id_honest_under_attack,1.657,True,"{""voter_id"": 331868}"
1782831507955,untrusted-client-4,2,checkin_honest_under_attack,1.265,True,"{""voter_id"": 331868}"
1782831509162,untrusted-client-4,1,id_honest_under_attack,1.437,True,"{""voter_id"": 149838}"
1782831509194,untrusted-client-4,2,checkin_honest_under_attack,1.712,True,"{""voter_id"": 149838}"
1782831510400,untrusted-client-4,1,id_honest_under_attack,1.592,True,"{""voter_id"": 262378}"
1782831510433,untrusted-client-4,2,checkin_honest_under_attack,1.144,True,"{""voter_id"": 262378}"
1782831511641,untrusted-client-4,1,id_honest_under_attack,1.711,True,"{""voter_id"": 105435}"
1782831511674,untrusted-client-4,2,checkin_honest_under_attack,1.446,True,"{""voter_id"": 105435}"
1782831512885,untrusted-client-4,1,id_honest_under_attack,2.070,True,"{""voter_id"": 181359}"
1782831512917,untrusted-client-4,2,checkin_honest_under_attack,1.148,True,"{""voter_id"": 181359}"
1782831514132,untrusted-client-4,1,id_honest_under_attack,1.358,True,"{""voter_id"": 126407}"
1782831514165,untrusted-client-4,2,checkin_honest_under_attack,1.534,True,"{""voter_id"": 126407}"
1782831515374,untrusted-client-4,1,id_honest_under_attack,1.515,True,"{""voter_id"": 119534}"
1782831515407,untrusted-client-4,2,checkin_honest_under_attack,1.532,True,"{""voter_id"": 119534}"
1782831516624,untrusted-client-4,1,id_honest_under_attack,1.289,True,"{""voter_id"": 222693}"
1782831516657,untrusted-client-4,2,checkin_honest_under_attack,1.489,True,"{""voter_id"": 222693}"
1782831517866,untrusted-client-4,1,id_honest_under_attack,1.352,True,"{""voter_id"": 225690}"
1782831517900,untrusted-client-4,2,checkin_honest_under_attack,1.120,True,"{""voter_id"": 225690}"
1782831519115,untrusted-client-4,1,id_honest_under_attack,1.567,True,"{""voter_id"": 284512}"
1782831519147,untrusted-client-4,2,checkin_honest_under_attack,1.014,True,"{""voter_id"": 284512}"
1782831520369,untrusted-client-4,1,id_honest_under_attack,1.603,True,"{""voter_id"": 333992}"
1782831520402,untrusted-client-4,2,checkin_honest_under_attack,1.412,True,"{""voter_id"": 333992}"
1782831521614,untrusted-client-4,1,id_honest_under_attack,1.299,True,"{""voter_id"": 105506}"
1782831521647,untrusted-client-4,2,checkin_honest_under_attack,1.220,True,"{""voter_id"": 105506}"
1782831522877,untrusted-client-4,1,id_honest_under_attack,1.567,True,"{""voter_id"": 156053}"
1782831522909,untrusted-client-4,2,checkin_honest_under_attack,1.501,True,"{""voter_id"": 156053}"
1782831524124,untrusted-client-4,1,id_honest_under_attack,1.607,True,"{""voter_id"": 294783}"
1782831524158,untrusted-client-4,2,checkin_honest_under_attack,2.085,True,"{""voter_id"": 294783}"
1782831525371,untrusted-client-4,1,id_honest_under_attack,1.529,True,"{""voter_id"": 187221}"
1782831525404,untrusted-client-4,2,checkin_honest_under_attack,1.393,True,"{""voter_id"": 187221}"
1782831526620,untrusted-client-4,1,id_honest_under_attack,1.428,True,"{""voter_id"": 170107}"
1782831526653,untrusted-client-4,2,checkin_honest_under_attack,1.184,True,"{""voter_id"": 170107}"
1782831527868,untrusted-client-4,1,id_honest_under_attack,1.183,True,"{""voter_id"": 106673}"
1782831527901,untrusted-client-4,2,checkin_honest_under_attack,1.456,True,"{""voter_id"": 106673}"
1782831529117,untrusted-client-4,1,id_honest_under_attack,1.370,True,"{""voter_id"": 124028}"
1782831529150,untrusted-client-4,2,checkin_honest_under_attack,1.444,True,"{""voter_id"": 124028}"
1782831530370,untrusted-client-4,1,id_honest_under_attack,1.576,True,"{""voter_id"": 110255}"
1782831530404,untrusted-client-4,2,checkin_honest_under_attack,1.547,True,"{""voter_id"": 110255}"
1782831531618,untrusted-client-4,1,id_honest_under_attack,1.249,True,"{""voter_id"": 119534}"
1782831531652,untrusted-client-4,2,checkin_honest_under_attack,1.401,True,"{""voter_id"": 119534}"
1782831532870,untrusted-client-4,1,id_honest_under_attack,1.497,True,"{""voter_id"": 281146}"
1782831532904,untrusted-client-4,2,checkin_honest_under_attack,1.539,True,"{""voter_id"": 281146}"
1782831534128,untrusted-client-4,1,id_honest_under_attack,1.362,True,"{""voter_id"": 305844}"
1782831534161,untrusted-client-4,2,checkin_honest_under_attack,1.651,True,"{""voter_id"": 305844}"
1782831535378,untrusted-client-4,1,id_honest_under_attack,1.336,True,"{""voter_id"": 333989}"
1782831535413,untrusted-client-4,2,checkin_honest_under_attack,1.204,True,"{""voter_id"": 333989}"
1782831536629,untrusted-client-4,1,id_honest_under_attack,1.328,True,"{""voter_id"": 185350}"
1782831536662,untrusted-client-4,2,checkin_honest_under_attack,1.445,True,"{""voter_id"": 185350}"
1782831537880,untrusted-client-4,1,id_honest_under_attack,1.531,True,"{""voter_id"": 146857}"
1782831537914,untrusted-client-4,2,checkin_honest_under_attack,1.464,True,"{""voter_id"": 146857}"
1782831539141,untrusted-client-4,1,id_honest_under_attack,1.708,True,"{""voter_id"": 151954}"
1782831539173,untrusted-client-4,2,checkin_honest_under_attack,1.267,True,"{""voter_id"": 151954}"
1782831540388,untrusted-client-4,1,id_honest_under_attack,1.669,True,"{""voter_id"": 116981}"
1782831540421,untrusted-client-4,2,checkin_honest_under_attack,1.461,True,"{""voter_id"": 116981}"
1782831541635,untrusted-client-4,1,id_honest_under_attack,1.571,True,"{""voter_id"": 302807}"
1782831541666,untrusted-client-4,2,checkin_honest_under_attack,1.485,True,"{""voter_id"": 302807}"
1782831542882,untrusted-client-4,1,id_honest_under_attack,1.616,True,"{""voter_id"": 107827}"
1782831542915,untrusted-client-4,2,checkin_honest_under_attack,1.411,True,"{""voter_id"": 107827}"
1782831544128,untrusted-client-4,1,id_honest_under_attack,1.541,True,"{""voter_id"": 220687}"
1782831544161,untrusted-client-4,2,checkin_honest_under_attack,1.116,True,"{""voter_id"": 220687}"
1782831545379,untrusted-client-4,1,id_honest_under_attack,2.021,True,"{""voter_id"": 124949}"
1782831545413,untrusted-client-4,2,checkin_honest_under_attack,1.851,True,"{""voter_id"": 124949}"
1782831546630,untrusted-client-4,1,id_honest_under_attack,1.712,True,"{""voter_id"": 292803}"
1782831546663,untrusted-client-4,2,checkin_honest_under_attack,1.285,True,"{""voter_id"": 292803}"
1782831547877,untrusted-client-4,1,id_honest_under_attack,1.710,True,"{""voter_id"": 289924}"
1782831547910,untrusted-client-4,2,checkin_honest_under_attack,1.351,True,"{""voter_id"": 289924}"
1782831549125,untrusted-client-4,1,id_honest_under_attack,3.089,True,"{""voter_id"": 243804}"
1782831549159,untrusted-client-4,2,checkin_honest_under_attack,1.303,True,"{""voter_id"": 243804}"
1782831550377,untrusted-client-4,1,id_honest_under_attack,1.595,True,"{""voter_id"": 186197}"
1782831550410,untrusted-client-4,2,checkin_honest_under_attack,1.491,True,"{""voter_id"": 186197}"
1782831551627,untrusted-client-4,1,id_honest_under_attack,1.344,True,"{""voter_id"": 235719}"
1782831551661,untrusted-client-4,2,checkin_honest_under_attack,1.847,True,"{""voter_id"": 235719}"
1782831552873,untrusted-client-4,1,id_honest_under_attack,1.586,True,"{""voter_id"": 151090}"
1782831552907,untrusted-client-4,2,checkin_honest_under_attack,1.274,True,"{""voter_id"": 151090}"
1782831554120,untrusted-client-4,1,id_honest_under_attack,1.665,True,"{""voter_id"": 324399}"
1782831554155,untrusted-client-4,2,checkin_honest_under_attack,1.184,True,"{""voter_id"": 324399}"
1782831555372,untrusted-client-4,1,id_honest_under_attack,1.580,True,"{""voter_id"": 166876}"
1782831555405,untrusted-client-4,2,checkin_honest_under_attack,1.323,True,"{""voter_id"": 166876}"
1782831556613,untrusted-client-4,1,id_honest_under_attack,1.302,True,"{""voter_id"": 325775}"
1782831556647,untrusted-client-4,2,checkin_honest_under_attack,1.515,True,"{""voter_id"": 325775}"
1782831557862,untrusted-client-4,1,id_honest_under_attack,1.327,True,"{""voter_id"": 333992}"
1782831557896,untrusted-client-4,2,checkin_honest_under_attack,0.954,True,"{""voter_id"": 333992}"
1782831559108,untrusted-client-4,1,id_honest_under_attack,1.314,True,"{""voter_id"": 320193}"
1782831559142,untrusted-client-4,2,checkin_honest_under_attack,1.331,True,"{""voter_id"": 320193}"
1782831560360,untrusted-client-4,1,id_honest_under_attack,1.389,True,"{""voter_id"": 244316}"
1782831560393,untrusted-client-4,2,checkin_honest_under_attack,1.213,True,"{""voter_id"": 244316}"
1782831561603,untrusted-client-4,1,id_honest_under_attack,1.553,True,"{""voter_id"": 289625}"
1782831561636,untrusted-client-4,2,checkin_honest_under_attack,1.448,True,"{""voter_id"": 289625}"
1782831562848,untrusted-client-4,1,id_honest_under_attack,2.965,True,"{""voter_id"": 287228}"
1782831562881,untrusted-client-4,2,checkin_honest_under_attack,1.543,True,"{""voter_id"": 287228}"
1782831564097,untrusted-client-4,1,id_honest_under_attack,1.595,True,"{""voter_id"": 336982}"
1782831564130,untrusted-client-4,2,checkin_honest_under_attack,1.485,True,"{""voter_id"": 336982}"
1782831565341,untrusted-client-4,1,id_honest_under_attack,1.320,True,"{""voter_id"": 139356}"
1782831565374,untrusted-client-4,2,checkin_honest_under_attack,1.449,True,"{""voter_id"": 139356}"
1782831566587,untrusted-client-4,1,id_honest_under_attack,1.484,True,"{""voter_id"": 145754}"
1782831566620,untrusted-client-4,2,checkin_honest_under_attack,1.241,True,"{""voter_id"": 145754}"
1782831567828,untrusted-client-4,1,id_honest_under_attack,1.678,True,"{""voter_id"": 287230}"
1782831567859,untrusted-client-4,2,checkin_honest_under_attack,1.094,True,"{""voter_id"": 287230}"
1782831569087,untrusted-client-4,1,id_honest_under_attack,1.492,True,"{""voter_id"": 172953}"
1782831569122,untrusted-client-4,2,checkin_honest_under_attack,1.459,True,"{""voter_id"": 172953}"
1782831570343,untrusted-client-4,1,id_honest_under_attack,1.819,True,"{""voter_id"": 297530}"
1782831570376,untrusted-client-4,2,checkin_honest_under_attack,1.226,True,"{""voter_id"": 297530}"
1782831571589,untrusted-client-4,1,id_honest_under_attack,1.701,True,"{""voter_id"": 277406}"
1782831571620,untrusted-client-4,2,checkin_honest_under_attack,1.256,True,"{""voter_id"": 277406}"
1782831572831,untrusted-client-4,1,id_honest_under_attack,1.398,True,"{""voter_id"": 303752}"
1782831572864,untrusted-client-4,2,checkin_honest_under_attack,1.479,True,"{""voter_id"": 303752}"
1782831574074,untrusted-client-4,1,id_honest_under_attack,1.615,True,"{""voter_id"": 241000}"
1782831574109,untrusted-client-4,2,checkin_honest_under_attack,1.121,True,"{""voter_id"": 241000}"
1782831575320,untrusted-client-4,1,id_honest_under_attack,2.328,True,"{""voter_id"": 289624}"
1782831575353,untrusted-client-4,2,checkin_honest_under_attack,1.712,True,"{""voter_id"": 289624}"
1782831576564,untrusted-client-4,1,id_honest_under_attack,1.716,True,"{""voter_id"": 155974}"
1782831576598,untrusted-client-4,2,checkin_honest_under_attack,1.407,True,"{""voter_id"": 155974}"
1782831577817,untrusted-client-4,1,id_honest_under_attack,1.866,True,"{""voter_id"": 294563}"
1782831577851,untrusted-client-4,2,checkin_honest_under_attack,1.157,True,"{""voter_id"": 294563}"
1782831579063,untrusted-client-4,1,id_honest_under_attack,1.457,True,"{""voter_id"": 252909}"
1782831579097,untrusted-client-4,2,checkin_honest_under_attack,1.200,True,"{""voter_id"": 252909}"
1782831580319,untrusted-client-4,1,id_honest_under_attack,1.687,True,"{""voter_id"": 284856}"
1782831580355,untrusted-client-4,2,checkin_honest_under_attack,1.752,True,"{""voter_id"": 284856}"
1782831581588,untrusted-client-4,1,id_honest_under_attack,1.945,True,"{""voter_id"": 171182}"
1782831581622,untrusted-client-4,2,checkin_honest_under_attack,1.267,True,"{""voter_id"": 171182}"
1782831582847,untrusted-client-4,1,id_honest_under_attack,1.626,True,"{""voter_id"": 347626}"
1782831582884,untrusted-client-4,2,checkin_honest_under_attack,2.829,True,"{""voter_id"": 347626}"
1782831584111,untrusted-client-4,1,id_honest_under_attack,1.250,True,"{""voter_id"": 260451}"
1782831584145,untrusted-client-4,2,checkin_honest_under_attack,1.699,True,"{""voter_id"": 260451}"
1782831585364,untrusted-client-4,1,id_honest_under_attack,1.507,True,"{""voter_id"": 169097}"
1782831585397,untrusted-client-4,2,checkin_honest_under_attack,0.880,True,"{""voter_id"": 169097}"
1782831586610,untrusted-client-4,1,id_honest_under_attack,1.358,True,"{""voter_id"": 128824}"
1782831586642,untrusted-client-4,2,checkin_honest_under_attack,1.381,True,"{""voter_id"": 128824}"
1782831587867,untrusted-client-4,1,id_honest_under_attack,1.922,True,"{""voter_id"": 134737}"
1782831587900,untrusted-client-4,2,checkin_honest_under_attack,1.514,True,"{""voter_id"": 134737}"
1782831589119,untrusted-client-4,1,id_honest_under_attack,1.537,True,"{""voter_id"": 281741}"
1782831589155,untrusted-client-4,2,checkin_honest_under_attack,3.246,True,"{""voter_id"": 281741}"
1782831476044,untrusted-client-6,1,id_honest_under_attack,1.561,True,"{""voter_id"": 337454}"
1782831476076,untrusted-client-6,2,checkin_honest_under_attack,1.335,True,"{""voter_id"": 337454}"
1782831477283,untrusted-client-6,1,id_honest_under_attack,1.425,True,"{""voter_id"": 308820}"
1782831477316,untrusted-client-6,2,checkin_honest_under_attack,1.312,True,"{""voter_id"": 308820}"
1782831478524,untrusted-client-6,1,id_honest_under_attack,1.449,True,"{""voter_id"": 128731}"
1782831478556,untrusted-client-6,2,checkin_honest_under_attack,1.344,True,"{""voter_id"": 128731}"
1782831479760,untrusted-client-6,1,id_honest_under_attack,1.469,True,"{""voter_id"": 292314}"
1782831479794,untrusted-client-6,2,checkin_honest_under_attack,1.342,True,"{""voter_id"": 292314}"
1782831480998,untrusted-client-6,1,id_honest_under_attack,1.245,True,"{""voter_id"": 323075}"
1782831481031,untrusted-client-6,2,checkin_honest_under_attack,1.518,True,"{""voter_id"": 323075}"
1782831482239,untrusted-client-6,1,id_honest_under_attack,1.495,True,"{""voter_id"": 225795}"
1782831482271,untrusted-client-6,2,checkin_honest_under_attack,1.762,True,"{""voter_id"": 225795}"
1782831483475,untrusted-client-6,1,id_honest_under_attack,1.155,True,"{""voter_id"": 189694}"
1782831483508,untrusted-client-6,2,checkin_honest_under_attack,1.694,True,"{""voter_id"": 189694}"
1782831484705,untrusted-client-6,1,id_honest_under_attack,1.339,True,"{""voter_id"": 119972}"
1782831484737,untrusted-client-6,2,checkin_honest_under_attack,1.481,True,"{""voter_id"": 119972}"
1782831485939,untrusted-client-6,1,id_honest_under_attack,1.705,True,"{""voter_id"": 331867}"
1782831485974,untrusted-client-6,2,checkin_honest_under_attack,1.586,True,"{""voter_id"": 331867}"
1782831487179,untrusted-client-6,1,id_honest_under_attack,1.358,True,"{""voter_id"": 257626}"
1782831487211,untrusted-client-6,2,checkin_honest_under_attack,1.183,True,"{""voter_id"": 257626}"
1782831488417,untrusted-client-6,1,id_honest_under_attack,2.086,True,"{""voter_id"": 253699}"
1782831488449,untrusted-client-6,2,checkin_honest_under_attack,1.549,True,"{""voter_id"": 253699}"
1782831489647,untrusted-client-6,1,id_honest_under_attack,1.436,True,"{""voter_id"": 296129}"
1782831489680,untrusted-client-6,2,checkin_honest_under_attack,1.414,True,"{""voter_id"": 296129}"
1782831490876,untrusted-client-6,1,id_honest_under_attack,1.879,True,"{""voter_id"": 219771}"
1782831490908,untrusted-client-6,2,checkin_honest_under_attack,1.343,True,"{""voter_id"": 219771}"
1782831492105,untrusted-client-6,1,id_honest_under_attack,1.422,True,"{""voter_id"": 244325}"
1782831492137,untrusted-client-6,2,checkin_honest_under_attack,1.651,True,"{""voter_id"": 244325}"
1782831493335,untrusted-client-6,1,id_honest_under_attack,1.461,True,"{""voter_id"": 182880}"
1782831493367,untrusted-client-6,2,checkin_honest_under_attack,1.643,True,"{""voter_id"": 182880}"
1782831494566,untrusted-client-6,1,id_honest_under_attack,1.769,True,"{""voter_id"": 141093}"
1782831494598,untrusted-client-6,2,checkin_honest_under_attack,1.467,True,"{""voter_id"": 141093}"
1782831495792,untrusted-client-6,1,id_honest_under_attack,1.842,True,"{""voter_id"": 225186}"
1782831495823,untrusted-client-6,2,checkin_honest_under_attack,1.685,True,"{""voter_id"": 225186}"
1782831497018,untrusted-client-6,1,id_honest_under_attack,1.402,True,"{""voter_id"": 230622}"
1782831497050,untrusted-client-6,2,checkin_honest_under_attack,1.388,True,"{""voter_id"": 230622}"
1782831498245,untrusted-client-6,1,id_honest_under_attack,1.515,True,"{""voter_id"": 168038}"
1782831498277,untrusted-client-6,2,checkin_honest_under_attack,1.253,True,"{""voter_id"": 168038}"
1782831499468,untrusted-client-6,1,id_honest_under_attack,1.380,True,"{""voter_id"": 304526}"
1782831499500,untrusted-client-6,2,checkin_honest_under_attack,1.699,True,"{""voter_id"": 304526}"
1782831500697,untrusted-client-6,1,id_honest_under_attack,1.405,True,"{""voter_id"": 289283}"
1782831500728,untrusted-client-6,2,checkin_honest_under_attack,1.331,True,"{""voter_id"": 289283}"
1782831501926,untrusted-client-6,1,id_honest_under_attack,1.512,True,"{""voter_id"": 301989}"
1782831501958,untrusted-client-6,2,checkin_honest_under_attack,1.393,True,"{""voter_id"": 301989}"
1782831503157,untrusted-client-6,1,id_honest_under_attack,1.676,True,"{""voter_id"": 191165}"
1782831503188,untrusted-client-6,2,checkin_honest_under_attack,1.459,True,"{""voter_id"": 191165}"
1782831504386,untrusted-client-6,1,id_honest_under_attack,1.408,True,"{""voter_id"": 172952}"
1782831504418,untrusted-client-6,2,checkin_honest_under_attack,1.301,True,"{""voter_id"": 172952}"
1782831505619,untrusted-client-6,1,id_honest_under_attack,1.656,True,"{""voter_id"": 284856}"
1782831505651,untrusted-client-6,2,checkin_honest_under_attack,1.354,True,"{""voter_id"": 284856}"
1782831506854,untrusted-client-6,1,id_honest_under_attack,1.649,True,"{""voter_id"": 208009}"
1782831506886,untrusted-client-6,2,checkin_honest_under_attack,1.584,True,"{""voter_id"": 208009}"
1782831508091,untrusted-client-6,1,id_honest_under_attack,1.555,True,"{""voter_id"": 283691}"
1782831508122,untrusted-client-6,2,checkin_honest_under_attack,1.599,True,"{""voter_id"": 283691}"
1782831509328,untrusted-client-6,1,id_honest_under_attack,1.700,True,"{""voter_id"": 242052}"
1782831509360,untrusted-client-6,2,checkin_honest_under_attack,1.582,True,"{""voter_id"": 242052}"
1782831510560,untrusted-client-6,1,id_honest_under_attack,1.357,True,"{""voter_id"": 126344}"
1782831510592,untrusted-client-6,2,checkin_honest_under_attack,1.443,True,"{""voter_id"": 126344}"
1782831511796,untrusted-client-6,1,id_honest_under_attack,1.404,True,"{""voter_id"": 161092}"
1782831511826,untrusted-client-6,2,checkin_honest_under_attack,1.345,True,"{""voter_id"": 161092}"
1782831513032,untrusted-client-6,1,id_honest_under_attack,1.858,True,"{""voter_id"": 284856}"
1782831513064,untrusted-client-6,2,checkin_honest_under_attack,1.257,True,"{""voter_id"": 284856}"
1782831514273,untrusted-client-6,1,id_honest_under_attack,1.346,True,"{""voter_id"": 123700}"
1782831514305,untrusted-client-6,2,checkin_honest_under_attack,1.381,True,"{""voter_id"": 123700}"
1782831515512,untrusted-client-6,1,id_honest_under_attack,1.680,True,"{""voter_id"": 234968}"
1782831515545,untrusted-client-6,2,checkin_honest_under_attack,1.565,True,"{""voter_id"": 234968}"
1782831516756,untrusted-client-6,1,id_honest_under_attack,1.567,True,"{""voter_id"": 337710}"
1782831516787,untrusted-client-6,2,checkin_honest_under_attack,1.405,True,"{""voter_id"": 337710}"
1782831517995,untrusted-client-6,1,id_honest_under_attack,1.684,True,"{""voter_id"": 287866}"
1782831518028,untrusted-client-6,2,checkin_honest_under_attack,1.573,True,"{""voter_id"": 287866}"
1782831519241,untrusted-client-6,1,id_honest_under_attack,1.643,True,"{""voter_id"": 223458}"
1782831519273,untrusted-client-6,2,checkin_honest_under_attack,1.389,True,"{""voter_id"": 223458}"
1782831520488,untrusted-client-6,1,id_honest_under_attack,1.645,True,"{""voter_id"": 191165}"
1782831520520,untrusted-client-6,2,checkin_honest_under_attack,1.354,True,"{""voter_id"": 191165}"
1782831521735,untrusted-client-6,1,id_honest_under_attack,1.530,True,"{""voter_id"": 144077}"
1782831521768,untrusted-client-6,2,checkin_honest_under_attack,2.089,True,"{""voter_id"": 144077}"
